run,pop,Herbicide,Dose,rep,ve,surv,bio,ve_red,bio_red,selected
2,A49,Imazethapyr,1x,3,1,0,0,0.9,1,
2,A49,Imazethapyr,1x,4,2,0,0.026,0.8,0.975882753,
2,A49,Imazethapyr,1x,5,2,0,0.0222,0.8,0.979407581,
2,A49,Imazethapyr,1x,6,8,1,2.7711,0.2,1.00E-10,
2,A49,Imazethapyr,1x,7,1,0,0,0.9,1,
2,A49,Imazethapyr,1x,8,1,0,0,0.9,1,
2,A49,Imazethapyr,3x,1,1,0,0,0.9,1,
2,A49,Imazethapyr,3x,2,2,0,0.0082,0.8,0.992393791,
2,A49,Imazethapyr,3x,3,1,0,0,0.9,1,
2,A49,Imazethapyr,3x,4,7,1,1.1474,0.3,1.00E-10,
2,A49,Imazethapyr,3x,5,2,0,0.0441,0.8,0.959093439,
2,A49,Imazethapyr,3x,6,2,0,0.0265,0.8,0.97541896,
2,A49,Imazethapyr,3x,7,8,1,1.4266,0.2,1.00E-10,
2,A49,Imazethapyr,3x,8,7,1,2.1181,0.3,1.00E-10,
2,A51,Imazethapyr,1x,1,7,1,0.8645,0.3,0.295751701,
2,A51,Imazethapyr,1x,2,8,1,1.7082,0.2,1.00E-10,
2,A51,Imazethapyr,1x,3,2,0,0.0406,0.8,0.966925991,
2,A51,Imazethapyr,1x,4,8,1,1.2196,0.2,0.006476315,
2,A51,Imazethapyr,1x,5,5,1,0.0921,0.5,0.924972506,
2,A51,Imazethapyr,1x,6,8,1,0.5282,0.2,0.569712028,
2,A51,Imazethapyr,1x,7,8,1,0.3824,0.2,0.688485194,
2,A51,Imazethapyr,1x,8,8,1,2.3682,0.2,1.00E-10,
2,A51,Imazethapyr,3x,1,8,1,0.8663,0.2,0.294285365,
2,A51,Imazethapyr,3x,2,8,1,2.0721,0.2,1.00E-10,
2,A51,Imazethapyr,3x,3,8,1,2.1201,0.2,1.00E-10,
2,A51,Imazethapyr,3x,4,8,1,0.9981,0.2,0.18691703,
2,A51,Imazethapyr,3x,5,2,0,0.0321,0.8,0.973850352,
2,A51,Imazethapyr,3x,6,8,1,0.5194,0.2,0.576880779,
2,A51,Imazethapyr,3x,7,8,1,0.9173,0.2,0.252739196,
2,A51,Imazethapyr,3x,8,7,1,0.1807,0.3,0.85279622,
2,A52,Imazethapyr,1x,1,7,1,0.2779,0.3,0.805521537,
2,A52,Imazethapyr,1x,2,8,1,0.7695,0.2,0.461492704,
2,A52,Imazethapyr,1x,3,8,1,1.6533,0.2,1.00E-10,
2,A52,Imazethapyr,1x,4,1,0,0,0.9,1,
2,A52,Imazethapyr,1x,5,1,0,0,0.9,1,
2,A52,Imazethapyr,1x,6,2,0,0.0196,0.8,0.986283635,
2,A52,Imazethapyr,1x,7,2,0,0.0259,0.8,0.981874803,
2,A52,Imazethapyr,1x,8,8,1,1.2687,0.2,0.112145282,
2,A52,Imazethapyr,3x,1,1,0,0,0.9,1,
2,A52,Imazethapyr,3x,2,8,1,1.1013,0.2,0.229294237,
2,A52,Imazethapyr,3x,3,1,0,0,0.9,1,
2,A52,Imazethapyr,3x,4,1,0,0,0.9,1,
2,A52,Imazethapyr,3x,5,1,0,0,0.9,1,
2,A52,Imazethapyr,3x,6,2,0,0.0701,0.8,0.950943,
2,A52,Imazethapyr,3x,7,1,0,0,0.9,1,
2,A52,Imazethapyr,3x,8,1,0,0,0.9,1,
2,A53,Imazethapyr,1x,1,5,1,0.0184,0.5,0.984789617,
2,A53,Imazethapyr,1x,2,7,1,0.3017,0.3,0.750599322,
2,A53,Imazethapyr,1x,3,8,1,1.2286,0.2,1.00E-10,
2,A53,Imazethapyr,1x,4,3,0,0.0374,0.7,0.969083244,
2,A53,Imazethapyr,1x,5,2,0,0.0165,0.8,0.986360255,
2,A53,Imazethapyr,1x,6,,,,,,
2,A53,Imazethapyr,1x,7,,,,,,
2,A53,Imazethapyr,1x,8,,,,,,
2,A53,Imazethapyr,3x,1,1,0,0,0.9,1,
2,A53,Imazethapyr,3x,2,7,1,0.86,0.3,0.289079937,
2,A53,Imazethapyr,3x,3,1,0,0,0.9,1,
2,A53,Imazethapyr,3x,4,7,1,0.3334,0.3,0.724394478,
2,A53,Imazethapyr,3x,5,2,0,0.1397,0.8,0.884516822,
2,A53,Imazethapyr,3x,6,,,,,,
2,A53,Imazethapyr,3x,7,,,,,,
2,A53,Imazethapyr,3x,8,,,,,,
2,A54,Imazethapyr,1x,1,8,1,2.2176,0.2,0.040861564,
2,A54,Imazethapyr,1x,2,8,1,1.2235,0.2,0.470821665,
2,A54,Imazethapyr,1x,3,8,1,1.481,0.2,0.359449845,
2,A54,Imazethapyr,1x,4,8,1,1.3383,0.2,0.421169296,
2,A54,Imazethapyr,1x,5,8,1,1.9675,0.2,0.149032795,
2,A54,Imazethapyr,1x,6,8,1,0.9538,0.2,0.58747013,
2,A54,Imazethapyr,1x,7,8,1,1.9102,0.2,0.173815728,
2,A54,Imazethapyr,1x,8,9,1,2.832,0.1,1.00E-10,
2,A54,Imazethapyr,3x,1,8,1,3.2965,0.2,1.00E-10,
2,A54,Imazethapyr,3x,2,8,1,1.8142,0.2,0.215336873,
2,A54,Imazethapyr,3x,3,8,1,2.1388,0.2,0.074943503,
2,A54,Imazethapyr,3x,4,8,1,2.1256,0.2,0.08065266,
2,A54,Imazethapyr,3x,5,8,1,2.5075,0.2,1.00E-10,
2,A54,Imazethapyr,3x,6,8,1,2.1957,0.2,0.050333575,
2,A54,Imazethapyr,3x,7,8,1,2.0492,0.2,0.113696571,
2,A54,Imazethapyr,3x,8,8,1,1.3706,0.2,0.407199161,
2,A55,Imazethapyr,1x,1,8,1,2.5538,0.2,0.166058469,
2,A55,Imazethapyr,1x,2,9,1,1.8981,0.1,0.380176826,
2,A55,Imazethapyr,1x,3,8,1,2.3829,0.2,0.221865739,
2,A55,Imazethapyr,1x,4,9,1,3.7498,0.1,1.00E-10,
2,A55,Imazethapyr,1x,5,9,1,,0.1,,
2,A55,Imazethapyr,1x,6,8,1,3.107,0.2,1.00E-10,
2,A55,Imazethapyr,1x,7,4,0,0.0395,0.6,0.987101304,
2,A55,Imazethapyr,1x,8,9,1,2.0722,0.1,0.323324598,
2,A55,Imazethapyr,3x,1,1,0,0,0.9,1,
2,A55,Imazethapyr,3x,2,7,1,1.9143,0.3,0.374886728,
2,A55,Imazethapyr,3x,3,8,1,1.375,0.2,0.550994751,
2,A55,Imazethapyr,3x,4,9,1,3.1527,0.1,1.00E-10,
2,A55,Imazethapyr,3x,5,8,1,2.3927,0.2,0.218665556,
2,A55,Imazethapyr,3x,6,9,1,3.1756,0.1,1.00E-10,
2,A55,Imazethapyr,3x,7,1,0,0,0.9,1,
2,A55,Imazethapyr,3x,8,8,1,1.3606,0.2,0.55569706,
2,A56,Imazethapyr,1x,1,9,1,2.234,0.1,1.00E-10,
2,A56,Imazethapyr,1x,2,2,0,0.0194,0.8,0.981600329,
2,A56,Imazethapyr,1x,3,9,1,1.3869,0.1,1.00E-10,
2,A56,Imazethapyr,1x,4,,,,,,
2,A56,Imazethapyr,1x,5,,,,,,
2,A56,Imazethapyr,1x,6,,,,,,
2,A56,Imazethapyr,1x,7,,,,,,
2,A56,Imazethapyr,1x,8,,,,,,
2,A56,Imazethapyr,3x,1,2,0,0.0481,0.8,0.954380197,
2,A56,Imazethapyr,3x,2,8,1,1.6091,0.2,1.00E-10,
2,A56,Imazethapyr,3x,3,8,1,1.7321,0.2,1.00E-10,
2,A56,Imazethapyr,3x,4,,,,,,
2,A56,Imazethapyr,3x,5,,,,,,
2,A56,Imazethapyr,3x,6,,,,,,
2,A56,Imazethapyr,3x,7,,,,,,
2,A56,Imazethapyr,3x,8,,,,,,
2,A57,Imazethapyr,1x,1,7,1,0.292,0.3,0.799958896,x
2,A57,Imazethapyr,1x,2,4,0,0.0469,0.6,0.96787011,x
2,A57,Imazethapyr,1x,3,9,1,2.1763,0.1,1.00E-10,x
2,A57,Imazethapyr,1x,4,2,0,0.0499,0.8,0.965814893,x
2,A57,Imazethapyr,1x,5,8,1,0.7844,0.2,0.462629307,x
2,A57,Imazethapyr,1x,6,8,1,2.0582,0.2,1.00E-10,x
2,A57,Imazethapyr,1x,7,8,1,1.2715,0.2,0.128930602,x
2,A57,Imazethapyr,1x,8,8,1,0.7745,0.2,0.469411523,x
2,A57,Imazethapyr,3x,1,8,1,2.8004,0.2,1.00E-10,x
2,A57,Imazethapyr,3x,2,2,0,0.0481,0.8,0.967048024,x
2,A57,Imazethapyr,3x,3,2,0,0.061,0.8,0.958210591,x
2,A57,Imazethapyr,3x,4,8,1,2.1601,0.2,1.00E-10,x
2,A57,Imazethapyr,3x,5,8,1,1.9777,0.2,1.00E-10,x
2,A57,Imazethapyr,3x,6,8,1,1.1633,0.2,0.203055422,x
2,A57,Imazethapyr,3x,7,7,1,1.0712,0.3,0.266150579,x
2,A57,Imazethapyr,3x,8,8,1,1.6221,0.2,1.00E-10,x
2,A58,Imazethapyr,1x,1,8,1,0.9118,0.2,0.682719744,
2,A58,Imazethapyr,1x,2,9,1,1.9228,0.1,0.330920732,
2,A58,Imazethapyr,1x,3,9,1,2.2628,0.1,0.212610481,
2,A58,Imazethapyr,1x,4,4,0,0.1011,0.6,0.964820099,
2,A58,Imazethapyr,1x,5,8,1,1.1277,0.2,0.607592734,
2,A58,Imazethapyr,1x,6,1,0,0,0.9,1,
2,A58,Imazethapyr,1x,7,9,1,2.686,0.1,0.065349015,
2,A58,Imazethapyr,1x,8,4,0,0.13,0.6,0.954763727,
2,A58,Imazethapyr,3x,1,8,1,4.4185,0.2,1.00E-10,
2,A58,Imazethapyr,3x,2,8,1,3.1676,0.2,1.00E-10,
2,A58,Imazethapyr,3x,3,8,1,2.2064,0.2,0.232236064,
2,A58,Imazethapyr,3x,4,9,1,3.7618,0.1,1.00E-10,
2,A58,Imazethapyr,3x,5,3,0,0.1091,0.7,0.962036328,
2,A58,Imazethapyr,3x,6,9,1,2.4084,0.1,0.161945856,
2,A58,Imazethapyr,3x,7,7,1,1.9442,0.3,0.323474146,
2,A58,Imazethapyr,3x,8,8,1,2.3265,0.2,0.190444707,
2,A59,Imazethapyr,1x,1,9,1,2.6185,0.1,0.253674977,
2,A59,Imazethapyr,1x,2,8,1,1.4878,0.2,0.575947157,
2,A59,Imazethapyr,1x,3,9,1,2.6356,0.1,0.248801134,
2,A59,Imazethapyr,1x,4,9,1,3.8583,0.1,1.00E-10,
2,A59,Imazethapyr,1x,5,9,1,2.7415,0.1,0.21861751,
2,A59,Imazethapyr,1x,6,9,1,2.8765,0.1,0.180139802,
2,A59,Imazethapyr,1x,7,9,1,2.247,0.1,0.359559929,
2,A59,Imazethapyr,1x,8,9,1,2.6973,0.1,0.231215397,
2,A59,Imazethapyr,3x,1,9,1,3.2661,0.1,0.069095988,
2,A59,Imazethapyr,3x,2,8,1,2.7195,0.2,0.224887951,
2,A59,Imazethapyr,3x,3,9,1,3.44,0.1,0.019530999,
2,A59,Imazethapyr,3x,4,8,1,2.5262,0.2,0.279982329,
2,A59,Imazethapyr,3x,5,8,1,2.633,0.2,0.249542187,
2,A59,Imazethapyr,3x,6,8,1,3.2712,0.2,0.067642385,
2,A59,Imazethapyr,3x,7,7,1,2.7142,0.3,0.226398558,
2,A59,Imazethapyr,3x,8,9,1,3.4632,0.1,0.012918534,
2,A60,Imazethapyr,1x,1,9,1,2.5732,0.1,1.00E-10,
2,A60,Imazethapyr,1x,2,9,1,3.4089,0.1,1.00E-10,
2,A60,Imazethapyr,1x,3,8,1,0.98,0.2,0.615671203,
2,A60,Imazethapyr,1x,4,8,1,3.2784,0.2,1.00E-10,
2,A60,Imazethapyr,1x,5,9,1,2.338,0.1,0.083101298,
2,A60,Imazethapyr,1x,6,9,1,2.9537,0.1,1.00E-10,
2,A60,Imazethapyr,1x,7,9,1,2.0277,0.1,0.204792345,
2,A60,Imazethapyr,1x,8,9,1,1.9234,0.1,0.24569591,
2,A60,Imazethapyr,3x,1,8,1,3.0242,0.2,1.00E-10,
2,A60,Imazethapyr,3x,2,9,1,3.7545,0.1,1.00E-10,
2,A60,Imazethapyr,3x,3,8,1,1.546,0.2,0.393701714,
2,A60,Imazethapyr,3x,4,8,1,2.1244,0.2,0.166869289,
2,A60,Imazethapyr,3x,5,8,1,2.3205,0.2,0.089964312,
2,A60,Imazethapyr,3x,6,8,1,0.9911,0.2,0.611318091,
2,A60,Imazethapyr,3x,7,9,1,3.5428,0.1,1.00E-10,
2,A60,Imazethapyr,3x,8,9,1,4.0122,0.1,1.00E-10,
2,A61,Imazethapyr,1x,1,7,1,0.7992,0.3,0.757020522,
2,A61,Imazethapyr,1x,2,9,1,3.1424,0.1,0.044621231,
2,A61,Imazethapyr,1x,3,1,0,0,0.9,1,
2,A61,Imazethapyr,1x,4,8,1,1.721,0.2,0.476767165,
2,A61,Imazethapyr,1x,5,3,0,0.202,0.7,0.938586268,
2,A61,Imazethapyr,1x,6,9,1,4.012,0.1,1.00E-10,
2,A61,Imazethapyr,1x,7,9,1,1.8628,0.1,0.433655941,
2,A61,Imazethapyr,1x,8,9,1,3.5853,0.1,1.00E-10,
2,A61,Imazethapyr,3x,1,9,1,2.5524,0.1,0.223997973,
2,A61,Imazethapyr,3x,2,1,0,0,0.9,1,
2,A61,Imazethapyr,3x,3,9,1,3.1998,0.1,0.027170003,
2,A61,Imazethapyr,3x,4,8,1,2.5299,0.2,0.230838612,
2,A61,Imazethapyr,3x,5,8,1,1.0139,0.2,0.69174563,
2,A61,Imazethapyr,3x,6,8,1,2.2753,0.2,0.308244236,
2,A61,Imazethapyr,3x,7,8,1,2.1979,0.2,0.331776032,
2,A61,Imazethapyr,3x,8,9,1,4.4372,0.1,1.00E-10,
2,A62,Imazethapyr,1x,1,9,1,1.9825,0.1,0.345579983,
2,A62,Imazethapyr,1x,2,8,1,1.93,0.2,0.362910147,
2,A62,Imazethapyr,1x,3,9,1,2.9568,0.1,0.023965142,
2,A62,Imazethapyr,1x,4,8,1,2.3287,0.2,0.231299927,
2,A62,Imazethapyr,1x,5,9,1,2.3482,0.1,0.224863009,
2,A62,Imazethapyr,1x,6,9,1,1.9066,0.1,0.370634449,
2,A62,Imazethapyr,1x,7,9,1,2.6472,0.1,0.126163597,
2,A62,Imazethapyr,1x,8,9,1,1.7467,0.1,0.423417178,
2,A62,Imazethapyr,3x,1,7,1,2.3803,0.3,0.214266852,
2,A62,Imazethapyr,3x,2,8,1,2.7658,0.2,0.08701393,
2,A62,Imazethapyr,3x,3,8,1,2.5634,0.2,0.15382584,
2,A62,Imazethapyr,3x,4,8,1,2.4167,0.2,0.202251271,
2,A62,Imazethapyr,3x,5,8,1,2.0831,0.2,0.312372087,
2,A62,Imazethapyr,3x,6,8,1,1.9393,0.2,0.359840232,
2,A62,Imazethapyr,3x,7,8,1,3.8268,0.2,1.00E-10,
2,A62,Imazethapyr,3x,8,7,1,2.4264,0.3,0.199049317,
2,A63,Imazethapyr,1x,1,8,1,0.6459,0.2,0.67812827,
2,A63,Imazethapyr,1x,2,9,1,2.9315,0.1,1.00E-10,
2,A63,Imazethapyr,1x,3,1,0,0,0.9,1,
2,A63,Imazethapyr,1x,4,1,0,0,0.9,1,
2,A63,Imazethapyr,1x,5,8,1,0.8755,0.2,0.563711566,
2,A63,Imazethapyr,1x,6,8,1,1.6206,0.2,0.192405442,
2,A63,Imazethapyr,1x,7,4,0,0.0712,0.6,0.964518862,
2,A63,Imazethapyr,1x,8,4,0,0.0562,0.6,0.971993821,
2,A63,Imazethapyr,3x,1,8,1,0.6121,0.2,0.694971844,
2,A63,Imazethapyr,3x,2,1,0,0,0.9,1,
2,A63,Imazethapyr,3x,3,8,1,0.9758,0.2,0.513729008,
2,A63,Imazethapyr,3x,4,8,1,1.6138,0.2,0.19579409,
2,A63,Imazethapyr,3x,5,8,1,1.1795,0.2,0.412219066,
2,A63,Imazethapyr,3x,6,1,0,0,0.9,1,
2,A63,Imazethapyr,3x,7,8,1,1.4952,0.2,0.254896098,
2,A63,Imazethapyr,3x,8,1,0,0,0.9,1,
2,A64,Imazethapyr,1x,1,9,1,4.4872,0.1,1.00E-10,
2,A64,Imazethapyr,1x,2,9,1,3.59,0.1,1.00E-10,
2,A64,Imazethapyr,1x,3,9,1,2.5743,0.1,0.072808803,
2,A64,Imazethapyr,1x,4,9,1,2.4053,0.1,0.133677898,
2,A64,Imazethapyr,1x,5,9,1,2.7377,0.1,0.013956671,
2,A64,Imazethapyr,1x,6,4,0,0.128,0.6,0.953897963,
2,A64,Imazethapyr,1x,7,9,1,2.174,0.1,0.216985719,
2,A64,Imazethapyr,1x,8,9,1,2.9593,0.1,1.00E-10,
2,A64,Imazethapyr,3x,1,8,1,3.3438,0.2,1.00E-10,
2,A64,Imazethapyr,3x,2,9,1,3.3095,0.1,1.00E-10,
2,A64,Imazethapyr,3x,3,8,1,1.3118,0.2,0.527526158,
2,A64,Imazethapyr,3x,4,8,1,2.1663,0.2,0.219759045,
2,A64,Imazethapyr,3x,5,2,0,0.0499,0.8,0.982027409,
2,A64,Imazethapyr,3x,6,9,1,2.2414,0.1,0.192710115,
2,A64,Imazethapyr,3x,7,8,1,0.813,0.2,0.707180032,
2,A64,Imazethapyr,3x,8,9,1,2.7768,0.1,1.00E-10,
2,A65,Imazethapyr,1x,1,7,1,0.4307,0.3,0.58141795,x
2,A65,Imazethapyr,1x,2,5,1,0.1112,0.5,0.891928665,x
2,A65,Imazethapyr,1x,3,5,1,0.1367,0.5,0.86714612,x
2,A65,Imazethapyr,1x,4,,,,,,x
2,A65,Imazethapyr,1x,5,,,,,,x
2,A65,Imazethapyr,1x,6,,,,,,x
2,A65,Imazethapyr,1x,7,,,,,,x
2,A65,Imazethapyr,1x,8,,,,,,x
2,A65,Imazethapyr,3x,1,2,0,0.0098,0.8,0.990475728,x
2,A65,Imazethapyr,3x,2,7,1,0.1858,0.3,0.819427572,x
2,A65,Imazethapyr,3x,3,1,0,0,0.9,1,x
2,A65,Imazethapyr,3x,4,,,,,,x
2,A65,Imazethapyr,3x,5,,,,,,x
2,A65,Imazethapyr,3x,6,,,,,,x
2,A65,Imazethapyr,3x,7,,,,,,x
2,A65,Imazethapyr,3x,8,,,,,,x
2,A66,Imazethapyr,1x,1,8,1,,0.2,,x
2,A66,Imazethapyr,1x,2,9,1,2.4106,0.1,0.065749443,x
2,A66,Imazethapyr,1x,3,9,1,3.1944,0.1,1.00E-10,x
2,A66,Imazethapyr,1x,4,9,1,3.3342,0.1,1.00E-10,x
2,A66,Imazethapyr,1x,5,9,1,2.2872,0.1,0.113574266,x
2,A66,Imazethapyr,1x,6,9,1,2.6516,0.1,1.00E-10,x
2,A66,Imazethapyr,1x,7,9,1,4.1502,0.1,1.00E-10,x
2,A66,Imazethapyr,1x,8,9,1,3.22,0.1,1.00E-10,x
2,A66,Imazethapyr,3x,1,8,1,2.6216,0.2,1.00E-10,x
2,A66,Imazethapyr,3x,2,9,1,2.1745,0.1,0.157252204,x
2,A66,Imazethapyr,3x,3,9,1,2.7522,0.1,1.00E-10,x
2,A66,Imazethapyr,3x,4,9,1,3.0208,0.1,1.00E-10,x
2,A66,Imazethapyr,3x,5,8,1,2.3316,0.2,0.096366631,x
2,A66,Imazethapyr,3x,6,8,1,2.4409,0.2,0.054006395,x
2,A66,Imazethapyr,3x,7,9,1,3.141,0.1,1.00E-10,x
2,A66,Imazethapyr,3x,8,9,1,3.7544,0.1,1.00E-10,x
2,A67,Imazethapyr,1x,1,9,1,2.4622,0.1,0.114547465,x
2,A67,Imazethapyr,1x,2,8,1,1.3967,0.2,0.497720918,x
2,A67,Imazethapyr,1x,3,2,0,0.0803,0.8,0.971122639,x
2,A67,Imazethapyr,1x,4,9,1,2.0548,0.1,0.26105602,x
2,A67,Imazethapyr,1x,5,8,1,2.1303,0.2,0.233904827,x
2,A67,Imazethapyr,1x,6,1,0,0,0.9,1,x
2,A67,Imazethapyr,1x,7,9,1,2.8606,0.1,1.00E-10,x
2,A67,Imazethapyr,1x,8,9,1,3.122,0.1,1.00E-10,x
2,A67,Imazethapyr,3x,1,8,1,0.8305,0.2,0.701336882,x
2,A67,Imazethapyr,3x,2,8,1,2.0404,0.2,0.266234525,x
2,A67,Imazethapyr,3x,3,2,0,0.0892,0.8,0.967922035,x
2,A67,Imazethapyr,3x,4,7,1,1.3892,0.3,0.500418056,x
2,A67,Imazethapyr,3x,5,5,1,0.2609,0.5,0.906175548,x
2,A67,Imazethapyr,3x,6,1,0,0,0.9,1,x
2,A67,Imazethapyr,3x,7,7,1,0.752,0.3,0.729566929,x
2,A67,Imazethapyr,3x,8,8,1,1.8315,0.2,0.341358818,x
2,A68,Imazethapyr,1x,1,9,1,3.0543,0.1,0.086448371,
2,A68,Imazethapyr,1x,2,9,1,2.9292,0.1,0.123866211,
2,A68,Imazethapyr,1x,3,9,1,1.677,0.1,0.498403535,
2,A68,Imazethapyr,1x,4,8,1,1.2554,0.2,0.624505545,
2,A68,Imazethapyr,1x,5,9,1,2.8272,0.1,0.154374762,
2,A68,Imazethapyr,1x,6,9,1,2.3899,0.1,0.285172695,
2,A68,Imazethapyr,1x,7,9,1,1.0452,0.1,0.687377087,
2,A68,Imazethapyr,1x,8,9,1,2.3472,0.1,0.297944412,
2,A68,Imazethapyr,3x,1,9,1,3.1618,0.1,0.054294751,
2,A68,Imazethapyr,3x,2,7,1,1.9634,0.3,0.412740311,
2,A68,Imazethapyr,3x,3,8,1,1.4294,0.2,0.572461547,
2,A68,Imazethapyr,3x,4,8,1,1.5241,0.2,0.544136451,
2,A68,Imazethapyr,3x,5,8,1,0.7393,0.2,0.778872829,
2,A68,Imazethapyr,3x,6,8,1,2.2502,0.2,0.326957445,
2,A68,Imazethapyr,3x,7,8,1,2.3176,0.2,0.306797873,
2,A68,Imazethapyr,3x,8,8,1,2.6086,0.2,0.219758773,
2,A69,Imazethapyr,1x,1,9,1,3.531,0.1,0.097836571,
2,A69,Imazethapyr,1x,2,4,0,0.2405,0.6,0.938552732,
2,A69,Imazethapyr,1x,3,2,0,0.1525,0.8,0.961036555,
2,A69,Imazethapyr,1x,4,8,1,1.2243,0.2,0.687193802,
2,A69,Imazethapyr,1x,5,2,0,0.054,0.8,0.986203108,
2,A69,Imazethapyr,1x,6,2,0,0.0855,0.8,0.978154921,
2,A69,Imazethapyr,1x,7,9,1,2.6192,0.1,0.330799645,
2,A69,Imazethapyr,1x,8,3,0,0.1105,0.7,0.971767471,
2,A69,Imazethapyr,3x,1,2,0,0.1215,0.8,0.968956993,
2,A69,Imazethapyr,3x,2,2,0,0.0553,0.8,0.985870961,
2,A69,Imazethapyr,3x,3,8,1,1.7296,0.2,0.558090663,
2,A69,Imazethapyr,3x,4,8,1,3.7405,0.2,0.04430974,
2,A69,Imazethapyr,3x,5,7,1,0.3931,0.3,0.899563737,
2,A69,Imazethapyr,3x,6,2,0,0.0652,0.8,0.983341531,
2,A69,Imazethapyr,3x,7,7,1,0.7388,0.3,0.811238079,
2,A69,Imazethapyr,3x,8,8,1,2.7481,0.2,0.297865953,
2,A70,Imazethapyr,1x,1,8,1,2.7945,0.2,1.00E-10,
2,A70,Imazethapyr,1x,2,9,1,2.9598,0.1,1.00E-10,
2,A70,Imazethapyr,1x,3,9,1,2.1002,0.1,0.208733246,
2,A70,Imazethapyr,1x,4,9,1,2.7699,0.1,1.00E-10,
2,A70,Imazethapyr,1x,5,9,1,1.6704,0.1,0.370663753,
2,A70,Imazethapyr,1x,6,8,1,2.3947,0.2,0.097778071,
2,A70,Imazethapyr,1x,7,9,1,2.063,0.1,0.222748637,
2,A70,Imazethapyr,1x,8,9,1,2.6259,0.1,0.010671665,
2,A70,Imazethapyr,3x,1,8,1,1.9771,0.2,0.255112133,
2,A70,Imazethapyr,3x,2,8,1,2.4273,0.2,0.085495766,
2,A70,Imazethapyr,3x,3,9,1,2.938,0.1,1.00E-10,
2,A70,Imazethapyr,3x,4,8,1,2.5991,0.2,0.020768774,
2,A70,Imazethapyr,3x,5,1,0,0,0.9,1,
2,A70,Imazethapyr,3x,6,5,1,0.1042,0.5,0.960741836,
2,A70,Imazethapyr,3x,7,8,1,1.5288,0.2,0.424012659,
2,A70,Imazethapyr,3x,8,8,1,2.2392,0.2,0.15636391,
2,A72,Imazethapyr,1x,1,4,0,0.0781,0.6,0.979429911,
2,A72,Imazethapyr,1x,2,8,1,0.8393,0.2,0.778943972,
2,A72,Imazethapyr,1x,3,9,1,2.6843,0.1,0.293005248,
2,A72,Imazethapyr,1x,4,7,1,0.4203,0.3,0.889300788,
2,A72,Imazethapyr,1x,5,1,0,0,0.9,1,
2,A72,Imazethapyr,1x,6,9,1,2.2581,0.1,0.40525841,
2,A72,Imazethapyr,1x,7,9,1,2.1168,0.1,0.442474205,
2,A72,Imazethapyr,1x,8,9,1,1.7742,0.1,0.53270868,
2,A72,Imazethapyr,3x,1,8,1,2.0607,0.2,0.457249903,
2,A72,Imazethapyr,3x,2,1,0,0,0.9,1,
2,A72,Imazethapyr,3x,3,8,1,2.2788,0.2,0.399806415,
2,A72,Imazethapyr,3x,4,5,1,0.1437,0.5,0.96215209,
2,A72,Imazethapyr,3x,5,7,1,1.1333,0.3,0.701509834,
2,A72,Imazethapyr,3x,6,8,1,2.8288,0.2,0.254946632,
2,A72,Imazethapyr,3x,7,8,1,1.2697,0.2,0.665584608,
2,A72,Imazethapyr,3x,8,3,0,0.0731,0.7,0.980746818,
2,A73,Imazethapyr,1x,1,5,1,0.1628,0.5,0.959767452,
2,A73,Imazethapyr,1x,2,2,0,0.1237,0.8,0.969430183,
2,A73,Imazethapyr,1x,3,9,1,3.1245,0.1,0.227846459,
2,A73,Imazethapyr,1x,4,9,1,3.4656,0.1,0.143550868,
2,A73,Imazethapyr,1x,5,9,1,1.8275,0.1,0.548372349,
2,A73,Imazethapyr,1x,6,2,0,0.1816,0.8,0.955121433,
2,A73,Imazethapyr,1x,7,9,1,2.523,0.1,0.376494356,
2,A73,Imazethapyr,1x,8,4,0,0.2351,0.6,0.941900049,
2,A73,Imazethapyr,3x,1,9,1,1.3824,0.1,0.658369321,
2,A73,Imazethapyr,3x,2,8,1,1.2641,0.2,0.687604644,
2,A73,Imazethapyr,3x,3,8,1,1.0245,0.2,0.746816674,
2,A73,Imazethapyr,3x,4,8,1,2.6051,0.2,0.356205092,
2,A73,Imazethapyr,3x,5,8,1,0.7451,0.2,0.815864425,
2,A73,Imazethapyr,3x,6,1,0,0,0.9,1,
2,A73,Imazethapyr,3x,7,8,1,5.1299,0.2,1.00E-10,
2,A73,Imazethapyr,3x,8,8,1,3.368,0.2,0.167670627,
2,A74,Imazethapyr,1x,1,9,1,1.4593,0.1,0.528455679,
2,A74,Imazethapyr,1x,2,9,1,1.7055,0.1,0.448900952,
2,A74,Imazethapyr,1x,3,9,1,2.7651,0.1,0.106511887,
2,A74,Imazethapyr,1x,4,9,1,2.4457,0.1,0.209719765,
2,A74,Imazethapyr,1x,5,9,1,3.0115,0.1,0.026892535,
2,A74,Imazethapyr,1x,6,9,1,2.27,0.1,0.266493792,
2,A74,Imazethapyr,1x,7,8,1,0.6776,0.2,0.781046781,
2,A74,Imazethapyr,1x,8,8,1,1.2424,0.2,0.598542681,
2,A74,Imazethapyr,3x,1,8,1,2.8889,0.2,0.066508333,
2,A74,Imazethapyr,3x,2,9,1,4.2228,0.1,1.00E-10,
2,A74,Imazethapyr,3x,3,8,1,4.0804,0.2,1.00E-10,
2,A74,Imazethapyr,3x,4,8,1,1.6302,0.2,0.473232678,
2,A74,Imazethapyr,3x,5,8,1,3.6307,0.2,1.00E-10,
2,A74,Imazethapyr,3x,6,8,1,2.8417,0.2,0.081760092,
